target,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21
0,0.679282668,0.50606141,0.255720668,0.626916674,0.152832374,0.487981109,0.607517746,0.314458631,0.357133986,0.233211056,0.531569811,0.805247085,0.416100367,0.858753721,0.564547659,0.485973333,0.242178006,0.598107107,0.152700244,0.083013049,0.610772734
0,0.90405255,0.213747927,0.040605649,0.017280693,0.504147884,0.133024133,0.120066821,0.809938947,0.040975864,0.376593318,0.915082719,0.197926201,0.787646701,0.113221501,0.707700391,0.596319337,0.355637445,0.284995911,0.820077463,0.275809815,0.846317433
1,0.155849989,0.494000695,0.897883533,0.532961289,0.966082978,0.339342854,0.890045299,0.232046375,0.863207714,0.348411316,0.483108651,0.433387874,0.919353497,0.731604465,0.863959834,0.834247071,0.854498892,0.910291,0.667545303,0.799542914,0.400326989
0,0.526454908,0.492277641,0.395008561,0.913327766,0.722385709,0.607776297,0.410099269,0.542088874,0.57358045,0.487080765,0.268798331,0.457879061,0.958976115,0.769241998,0.584560775,0.467727401,0.419494058,0.557507822,0.702985092,0.251719886,0.722563853
1,0.82035093,0.018145857,0.069789362,0.346909752,0.094154904,0.285966975,0.113730276,0.776082014,0.047975091,0.231917743,0.187206685,0.030933591,0.922342062,0.368568016,0.985057643,0.992370852,0.495975212,0.012835034,0.933124906,0.555722348,0.647056049
0,0.681666792,0.711707689,0.777738943,0.308295962,0.445322723,0.205178408,0.28047,0.798247541,0.467706655,0.878909666,0.877617967,0.244979806,0.715850637,0.249761936,0.385923637,0.552803527,0.10893035,0.781124322,0.859182139,0.228611416,0.594836339
1,0.350714888,0.131255881,0.286374679,0.097883921,0.877682464,0.348715716,0.360429857,0.408211723,0.294599414,0.877505168,0.89097611,0.21307789,0.748133223,0.054885371,0.669857888,0.769617369,0.721822961,0.153140618,0.767698302,0.543920472,0.515625785
1,0.606981099,0.856766641,0.012716106,0.491227303,0.877627186,0.800027256,0.156329464,0.382633724,0.130150928,0.076489933,0.021121868,0.949771124,0.4472185,0.845788992,0.31590635,0.332160467,0.962757908,0.219713176,0.012548989,0.947496836,0.143867951
1,0.374372003,0.030474726,0.298046343,0.413853739,0.875475865,0.640872251,0.22945887,0.00094581,0.306587377,0.684387559,0.211327545,0.273537975,0.886352758,0.161263319,0.957963788,0.631888015,0.975705448,0.09944829,0.050371029,0.795791998,0.016480909
1,0.606981099,0.475790225,0.379255323,0.075701615,0.443343054,0.299371277,0.236006159,0.794223941,0.37136229,0.906849471,0.967159395,0.460254352,0.664717206,0.136514886,0.74755489,0.833683769,0.435556496,0.275532303,0.504978468,0.466865487,0.940434728
1,0.300329141,0.546454566,0.395695154,0.270713881,0.174594507,0.1852112,0.414216434,0.221051374,0.469712647,0.374482567,0.518278421,0.763930575,0.388904552,0.216282402,0.654644578,0.815594014,0.328613568,0.557507822,0.305400567,0.368015892,0.471160697
0,0.983594428,0.940502004,0.990510332,0.940538711,0.107020826,0.93055949,0.146853931,0.970904342,0.166816892,0.017575319,0.008063833,0.169280983,0.913960288,0.872292892,0.909339439,0.979591953,0.193804496,0.932515526,0.900522544,0.152937011,0.037709405
0,0.964191753,0.294376792,0.390390325,0.720970301,0.659677996,0.647996951,0.326852879,0.978610133,0.309775638,0.734668361,0.811137938,0.091517099,0.716648502,0.6041309,0.691754891,0.815638096,0.645367236,0.469256358,0.941779369,0.593650472,0.944633765
0,0.391476218,0.006233714,0.379197293,0.119453622,0.514384808,0.617356186,0.978773621,0.248613899,0.882299138,0.042072771,0.039952041,0.906435013,0.082643671,0.145111425,0.180355296,0.331494175,0.395712208,0.310430988,0.072234543,0.40124006,0.120003973
0,0.821244438,0.839698563,0.697101308,0.092915655,0.994171275,0.211654923,0.730957194,0.603166343,0.762962683,0.28268707,0.238309004,0.820544208,0.356290671,0.102168089,0.651249576,0.842658786,0.946318354,0.66906958,0.510836344,0.853456662,0.449100407
1,0.120811576,0.983763189,0.69660039,0.568519368,0.084444043,0.9036478,0.946539724,0.102324279,0.682827277,0.675948094,0.543438456,0.949291011,0.132291978,0.470515591,0.08913294,0.079852656,0.372809631,0.535736652,0.025561469,0.231713228,0.138699061
1,0.538480478,0.925664294,0.437355311,0.938585349,0.717326484,0.901863745,0.548403999,0.134713477,0.233045166,0.800196691,0.992256284,0.319208903,0.099355282,0.972446077,0.399378522,0.39201467,0.505870705,0.731219338,0.339530606,0.697563667,0.883654159
1,0.796641257,0.879131305,0.947497016,0.585175863,0.567740766,0.738578252,0.711090191,0.658954738,0.671883884,0.71710068,0.716577983,0.631061288,0.86048304,0.694026377,0.68591879,0.73662812,0.698120612,0.95397291,0.646438182,0.503796396,0.844017398
1,0.471443251,0.342035762,0.469182546,0.589304791,0.875475865,0.956922177,0.81381292,0.66211914,0.760679712,0.09309022,0.094888242,0.917496895,0.665247661,0.581291646,0.757511293,0.904099265,0.6170878,0.232403992,0.73633108,0.780563964,0.037924199
0,0.02133439,0.653362143,0.976868309,0.486203593,0.262081756,0.356689719,0.628388052,0.250772212,0.813358164,0.806816494,0.902111554,0.62594067,0.337758937,0.33723246,0.436108356,0.707623762,0.455421831,0.560709061,0.19503533,0.583723954,0.946098991
0,1,0.777239103,0.578545541,0.54749991,1,0.47822697,0.573567377,0.811909324,0.255303072,0.902570206,0.830468787,0.289169588,0.380270075,0.474441961,0.443074848,0.635653001,0.911231002,0.764685901,0.978980703,0.513455709,0.80390975
1,0.763466979,0.683395874,0.580340525,0.451974405,0.306381839,0.255493338,0.124754151,0.923434042,0.348149942,0.647120276,0.501222775,0.153913895,0.63222096,0.14898034,0.750710013,0.7921118,0.53207284,0.583550976,0.83260829,0.353015249,0.449100407
1,0.821947701,0.446536407,0.226369638,0.268151789,0.219010803,0.449055584,0.23587079,0.813479252,0.264029128,0.235590203,0.480408278,0.3873382,0.814518896,0.333273346,0.556731144,0.487715054,0.324464102,0.265937533,0.644396328,0.268296985,0.327875194
0,0.638901218,0.020613449,0.004849427,0.921622998,0.861912919,0.913776557,0.19500877,0.773987843,0.297201609,0.015756137,0.149495864,0.600921418,0.220484938,0.894674454,0.246375221,0.043864011,0.902830216,0.011718919,0.626143359,0.986930515,0.186205798
0,0.915413847,0.899656903,0.325449726,0.568397144,0.949198064,0.733057867,0.044356757,0.98008009,0.222352162,0.652651554,0.615077369,0.290730784,0.052103612,0.397974037,0.763536894,0.738402849,0.612793231,0.289665172,0.713939807,0.683583961,0.683676426
1,0.718449054,0.93914792,0.278923111,0.000926228,0.084444043,0.12335673,0.543083537,1,0.446726193,0.869315714,0.982224067,0.25183472,0.636359524,0.011987224,0.554143817,0.692364856,0.519970703,0.257366534,0.711146795,0.759873178,0.862845154
1,0.157330872,0.980005617,0.886268498,0.794143517,0.979193811,0.862608674,0.805611505,0.268742573,0.789219188,0.479612617,0.700896279,0.542572272,0.35638263,0.937172812,0.614075947,0.60043318,0.880624479,0.934546507,0.521298569,0.925313659,0.762415347
1,0.651540955,0.298858153,0.444901244,0.738469245,0.398794501,0.482042423,0.564911464,0.726447929,0.722059594,0.600292734,0.825325827,0.765353451,0.438132127,0.487756833,0.413405463,0.374417061,0.48616065,0.557954024,0.738246425,0.64420158,0.540276406
1,0.270747735,0.424375868,0.141480648,0.677408192,0.180530487,0.858529843,0.946539724,0.250197058,0.874237812,0.067198086,0.012369229,0.938210884,0.227239663,0.706956044,0.148594295,0.027880423,0.244841345,0.335045399,0.185737754,0.387516696,0.080360861
1,0.6876019,0.715578227,0.533883659,0.619561081,0.368203325,0.603724049,0.174816039,0.862543704,0.202222292,0.194449515,0.426948569,0.026507861,0.216959614,0.519096713,0.349046882,0.393111683,0.203808085,0.567089346,0.947763005,0.159745105,0.527975743
1,0.944275956,0.433138187,0.283375669,0.077052783,0.475919188,0.199293951,0.218670943,0.827687507,0.209920157,0.271790532,0.518278421,0.251418659,0.768542189,0.095536523,0.707747078,0.664678743,0.577398655,0.266729661,0.803792536,0.576335521,0.371266283
0,0.537542289,0.498130865,0.608426931,0.33020896,0.486858875,0.255493338,0.5373168,0.7803161,0.54965403,0.476782626,0.891731333,0.565933105,0.654335789,0.254885518,0.687530217,0.809201751,0.721576387,0.656328698,0.772531764,0.808472353,0.834323587
0,0.24834206,0.529518096,0.828364134,0.590978526,0.887029107,0.403665706,0.68444195,0.416878729,0.902241479,0.673070493,0.343044804,0.547150248,0.631470998,0.374623256,0.563445481,0.2780006,0.899214992,0.550369612,0.543969211,0.736053383,0.323350274
1,0.615446369,0.884132008,0.919449218,0.552065401,0.581417441,0.456606813,0.698404896,0.351209217,0.880736098,0.899700388,0.829431899,0.723756114,0.066177987,0.196093551,0.278300203,0.316597044,0.579766699,0.900181988,0.366386122,0.991754063,0.91093344
0,0.942881406,0.862912488,0.793402774,0.624422447,0.227327535,0.562472332,0.207084075,0.956353616,0.38681412,0.879364946,0.893688384,0.23162148,0.260507324,0.556783279,0.210267868,0.196402851,0.227011307,0.849260514,0.90052256,0.352558239,0.79060797
0,0.837703132,0.884132008,0.44151993,0.265133535,0.792683558,0.482042423,0.36273183,0.725669065,0.224603511,0.09666059,0.328092094,0.995181946,0.772971082,0.313864881,0.730302297,0.462833477,0.242914667,0.588137697,0.253891158,0.153860809,0.875296211
0,0.276600478,0.476264718,0.634641608,0.294612929,0.069323489,0.128775181,0.771496041,0.264421649,0.690478307,0.970245288,0.934963922,0.508099373,0.053696473,0.368567164,0.013963456,0.071801588,0.275066846,0.591264805,0.472777627,0.303704521,0.898770729
1,0.491287813,0.132159188,0.585394387,0.464980458,0.142678135,0.359902284,0.345633087,0.600392459,0.309969011,0.340430286,0.263903069,0.190317259,0.666225675,0.363760861,0.812886019,0.831618649,0.242914667,0.498332292,0.716531588,0.373751309,0.167745955
1,0.111117572,0.862935912,0.967196536,0.463899986,0.236864068,0.271263475,0.992964613,0.252840243,0.997976936,0.072946371,0.046427189,0.915972855,0.330370151,0.450940447,0.151765615,0.4877169,0.056452928,0.980698144,0.059607577,0.463815982,0.087879065
0,0.24834206,0.322546294,0.232115702,0.698626862,0.041803999,0.258519102,0.56491639,0.326474754,0.650828419,0.537729009,0.414991395,0.905971014,0.913353401,0.613904561,0.713794447,0.708081253,0.098752032,0.201924348,0.143610697,0.211715767,0.323350274
1,0.946625041,0.213747927,0.097353465,0.209394411,0.84561792,0.133020543,0.035887253,0.908142246,0.020322211,0.508552917,0.424700931,0.190317259,0.88431571,0.293101231,0.834724768,0.817230366,0.669106529,0.085030919,0.711499927,0.572175966,0.792502829
1,0.164081432,0.538248332,0.379255323,0.903350284,0.322988984,0.956647982,0.789777014,0.135749891,0.7582066,0.426889029,0.324045835,0.957223588,0.301947985,0.874518751,0.294969019,0.428489116,0.22200477,0.506633336,0.036814543,0.273675305,0.455085711
0,0.946566228,0.863825254,0.270806424,0.94317511,0.94479985,0.627897904,0.402306688,0.47646382,0.007781544,0.111241725,0.076651344,0.562150197,0.148728581,0.878369956,0.148395441,0.278344148,0.960807568,0.172527631,0.0850283,0.967549958,0.003718816
0,0.368115888,0.508177196,0.696618101,0.501525934,0.386223737,0.729116649,0.780800174,0.491389805,0.734946547,0.675988513,0.941968908,0.81497556,0.427249826,0.540128384,0.476297262,0.547692962,0.332535048,0.700006039,0.560628592,0.577991405,0.762486509
0,0.162565168,0.12409805,0.607549894,0.59265164,0.911210569,0.800027256,0.988321136,0.096716345,0.95607018,0.459858983,0.405570589,0.888825085,0.553047997,0.533373982,0.844796418,0.756150122,0.951158188,0.317033985,0.083919605,0.969522912,0.405270167
0,0.089681484,0.008850632,0.346514479,0.951756442,0.148627016,0.686647593,0.907259629,0.109372409,0.933182221,0.008414067,0.058361344,0.50981241,0.186314986,0.995958152,0.040313107,0.024543778,0.006563448,0.307563857,0.537592449,0.021488189,0.060186643
0,0.687547099,0.984272687,0.526170217,0.810858724,0.61287106,0.799697307,0.397398344,0.748696205,0.284306747,0.449169684,0.225479716,0.380824471,0.061299218,0.907744624,0.040313107,0.071801588,0.721576387,0.914416814,0.838908575,0.606843224,0.311383183
1,0.370095021,0.673412971,0.286403163,0.560503157,0.806599024,0.808587258,0.92584466,0.076239581,0.665786229,0.303808994,0.493123546,0.880244614,0.055760206,0.862771337,0.292346526,0.12834941,0.864499299,0.532614209,0.071275499,0.723578789,0.781721756
0,0.202995446,0.373952193,0.292950065,0.300870064,0.042163843,0.604134586,0.071560462,0.105418117,0.015039778,0.684387559,0.250695463,0.004223967,0.042833685,0.067377974,0.072889074,0.22793316,0.006563448,0.082823739,0.03563593,0.047789095,0.423259824
0,0.633653118,0.616480292,0.899578987,0.301519552,0.011367999,0.02338071,0.665921855,0.383644127,0.228264589,0.352857368,0.10877673,0.911610351,0.95450698,0.159996387,0.905313634,0.81659995,0.336386298,0.45050239,0.00842417,0.323934452,0.65266409
1,0.06650235,0.074829578,0.146709441,0.210070832,0.521228779,0.032040223,0.154291987,0.195875449,0.147108547,0.293838807,0.404801223,0.079776428,0.942217075,0.055520198,0.514469204,0.577689816,0.644981617,0.234439669,0.298077624,0.601629983,0.004017212
1,0.370631963,0.436274523,0.901651622,0.571720888,0.713721026,0.182865561,0.806833329,0.274573693,0.807039203,0.476782626,0.390467096,0.411427325,0.946400593,0.552003736,0.94370232,0.893677753,0.725457249,0.82572286,0.753566928,0.783538145,0.329520311
1,0.742402316,0.286660692,0.158984122,0.491227303,0.979193811,0.596432878,0.223521215,0.742288273,0.192645482,0.02992563,0.034145844,0.205474077,0.281031309,0.631701291,0.298394633,0.702941676,0.951965462,0.233738774,0.778204495,0.991750768,0.137876145
1,0.758076734,0.451765904,0.359790404,0.553765655,0.792544794,0.8357205,0.15889852,0.506133666,0.150857333,0.233211056,0.173609076,0.358880152,0.754280587,0.754869565,0.935592425,0.999706696,0.858480748,0.436037397,0.38497296,0.815781389,0.191907553
1,0.858936806,0.835055095,0.553345981,0.317422289,0.587679576,0.438903849,0.625565607,0.72094803,0.512431644,0.675948094,0.955382857,0.714502461,0.814518896,0.306638995,0.522054008,0.371820565,0.308242494,0.618900194,0.424699125,0.288508474,0.835454433
0,0.414907411,0.437190026,0.407188388,0.754287357,0.504422447,0.760508193,0.264480575,0.382090761,0.212820018,0.201731435,0.138871401,0.172590169,0.302177266,0.786426937,0.225809046,0.176544103,0.488645508,0.298879432,0.125526259,0.490347101,0.175902464
0,0.665411002,0.435990129,0.329614848,0.694332306,0.787172653,0.849894325,0.310628994,0.463825139,0.145411466,0.211918165,0.273201839,0.328766714,0.969971054,0.844455242,0.967831677,0.992370852,0.927989327,0.371082234,0.460461453,0.823762333,0.167745955
1,0.94617198,0.084672906,0.004849427,0.765251725,0.701222738,0.717398028,0.381025783,0.517197171,0.281354046,0.067198086,0.032693431,0.588709966,0.38134703,0.585668259,0.718287751,0.659768163,0.595804245,0.0932196,0.387964538,0.660950546,0.028874632
1,0.089825739,0.683954066,0.836143383,0.748408138,0.315042851,0.487951294,0.863465494,0.087727889,0.804617721,0.387550421,0.45934871,0.881220476,0.596150668,0.808060513,0.395516498,0.397966756,0.327561519,0.82572286,0.22046132,0.304689487,0.346781634
1,0.309870599,0.137746567,0.087084254,0.465701368,0.556165182,0.101215933,0.645228587,0.194595199,0.670427955,0.257035788,0.263661806,0.877498301,0.892606424,0.411906952,0.686016686,0.93166146,0.348619286,0.271143705,0.185737754,0.449646301,0.427142145
1,0.934974239,0.464770869,0.683285149,0.986485483,0.581417441,0.690177032,0.789770369,0.493725463,0.22824554,0.722049045,0.434763692,0.490526282,0.19058586,0.706188747,0.550577127,0.480232779,0.774922781,0.298754632,0.564889385,0.463815982,0.762477996
1,0.96775308,0.015077209,0.133949842,0.002032165,0.107020826,0.099132177,0.262426818,0.773987843,0.147108547,0.815960979,0.873537294,0.01783863,0.021679485,0.0765233,0.100837891,0.316762938,0.115574452,0.198889568,0.897041541,0.173855997,0.987781279
0,0.389518587,0.324568077,0.170318466,0.841151179,0.262081756,0.349839453,0.935967173,0.645246743,0.939950817,0.459658391,0.230866687,0.930553062,0.867846873,0.746926746,0.520617176,0.70655988,0.109319689,0.164437988,0.280509918,0.139760215,0.383245708
0,0.436215812,0.518175341,0.216711104,0.169195847,0.421638217,0.423871192,0.431783741,0.544488626,0.45645053,0.051182442,0.024243049,0.619315719,0.967124809,0.377915248,0.951657911,0.943711361,0.53207284,0.567435241,0.373879654,0.531756389,0.136231454
1,0.553604521,0.605746806,0.574612438,0.405966369,0.289391513,0.431964049,0.482657704,0.604115051,0.402283068,0.64227107,0.526067423,0.630776591,0.396939489,0.332318921,0.605261088,0.599661564,0.464302926,0.64948592,0.625970839,0.322695765,0.647056049
0,0.242225356,0.899602995,0.920797965,0.589304791,0.168657021,0.92714337,0.771829174,0.240188348,0.897408018,0.692646226,0.726636828,0.809917023,0.239633285,0.874518751,0.455758792,0.709103631,0.260038193,0.900971039,0.23230556,0.555879632,0.672566256
0,0.794628885,0.810860178,0.680928236,0.750708113,0.322988984,0.761066232,0.489279455,0.776071197,0.449332815,0.513673738,0.558905187,0.734970228,0.671310759,0.654868759,0.749809642,0.643899097,0.355637445,0.687924759,0.71121309,0.468959177,0.730532477
1,0.012652308,0.107150061,0.003109758,0.635438097,0.507037532,0.917477777,0.651707658,0.037772401,0.584089923,0.366261357,0.282864953,0.835836752,0.7871464,0.697945701,0.853165607,0.94773068,0.645583829,0.007596976,0.051324552,0.731744613,0.339428199
1,0.035754738,0.616898724,0.854997509,0.589415933,0.583497121,0.486826226,0.759529028,0.106209648,0.939950817,0.697874806,0.748767189,0.680164086,0.313212857,0.511700617,0.29060753,0.278957465,0.580367696,0.607662027,0.012548989,0.567604308,0.879792305
0,0.991919306,0.44355501,0.259254879,0.69128208,0.588330202,0.041438652,0.589786444,0.927943739,0.124751926,0.750867254,0.422671382,0.853775778,0.595587743,0.148979503,0.618975696,0.697641513,0.537140875,0.142994612,0.682214873,0.543944481,0.47233342
0,0.955398612,0.25400383,0.004818833,0.921622998,0.176989443,0.780289349,0.220260179,0.776175628,0.025367446,0.470154384,0.278789609,0.380824471,0.27650387,0.882677611,0.306483008,0.332315119,0.287704963,0.003441052,0.401625239,0.233784738,0.423259824
0,0.336934933,0.697523359,0.67396355,0.470167932,0.395986591,0.612897634,0.759529028,0.388815573,0.650828419,0.798840075,0.814177223,0.852740125,0.531069214,0.478364532,0.612737627,0.7921118,0.47356635,0.67496605,0.405810767,0.523930867,0.70858489
